TimestampMs,State,TargetX,TargetY,TargetZ,SetpointA,SetpointB,SetpointC,CountA,CountB,CountC,ErrA,ErrB,ErrC,Status
--- NEW TEST SESSION STARTED ---
121278,4,20.00,0.00,0.00,18,230,-195,-220,468,-149,238,-238,-46,RUNNING
121301,4,20.00,0.00,0.00,18,230,-195,-201,429,-151,219,-199,-44,RUNNING
121326,4,20.00,0.00,0.00,18,230,-195,-153,403,-188,171,-173,-7,RUNNING
121351,4,20.00,0.00,0.00,18,230,-195,-112,407,-224,130,-177,29,RUNNING
121376,4,20.00,0.00,0.00,18,230,-195,-115,435,-228,133,-205,33,RUNNING
121401,4,20.00,0.00,0.00,18,230,-195,-150,460,-191,168,-230,-4,RUNNING
121426,4,20.00,0.00,0.00,18,230,-195,-183,449,-146,201,-219,-49,RUNNING
121451,4,20.00,0.00,0.00,18,230,-195,-170,412,-129,188,-182,-66,RUNNING
121478,4,20.00,0.00,0.00,18,230,-195,-122,376,-155,140,-146,-40,RUNNING
121503,4,20.00,0.00,0.00,18,230,-195,-84,373,-208,102,-143,13,RUNNING
121528,4,20.00,0.00,0.00,18,230,-195,-84,401,-234,102,-171,39,RUNNING
121553,4,20.00,0.00,0.00,18,230,-195,-111,429,-218,129,-199,23,RUNNING
121578,4,20.00,0.00,0.00,18,230,-195,-146,424,-167,164,-194,-28,RUNNING
121603,4,20.00,0.00,0.00,18,230,-195,-140,391,-136,158,-161,-59,RUNNING
121628,4,20.00,0.00,0.00,18,230,-195,-103,356,-145,121,-126,-50,RUNNING
121655,4,20.00,0.00,0.00,18,230,-195,-59,342,-192,77,-112,-3,RUNNING
121680,4,20.00,0.00,0.00,18,230,-195,-45,355,-227,63,-125,32,RUNNING
121705,4,20.00,0.00,0.00,18,230,-195,-68,395,-224,86,-165,29,RUNNING
121730,4,20.00,0.00,0.00,18,230,-195,-105,407,-185,123,-177,-10,RUNNING
121755,4,20.00,0.00,0.00,18,230,-195,-123,383,-139,141,-153,-56,RUNNING
121780,4,20.00,0.00,0.00,18,230,-195,-98,347,-125,116,-117,-70,RUNNING
121805,4,20.00,0.00,0.00,18,230,-195,-57,325,-148,75,-95,-47,RUNNING
121832,4,20.00,0.00,0.00,18,230,-195,-27,331,-198,45,-101,3,RUNNING
121857,4,20.00,0.00,0.00,18,230,-195,-44,366,-221,62,-136,26,RUNNING
121882,4,20.00,0.00,0.00,18,230,-195,-82,397,-199,100,-167,4,RUNNING
121907,4,20.00,0.00,0.00,18,230,-195,-112,391,-150,130,-161,-45,RUNNING
121932,4,20.00,0.00,0.00,18,230,-195,-95,358,-126,113,-128,-69,RUNNING
121957,4,20.00,0.00,0.00,18,230,-195,-58,331,-146,76,-101,-49,RUNNING
121982,4,20.00,0.00,0.00,18,230,-195,-24,327,-196,42,-97,1,RUNNING
122007,4,20.00,0.00,0.00,18,230,-195,-29,350,-224,47,-120,29,RUNNING
122030,4,20.00,0.00,0.00,18,230,-195,-57,386,-207,75,-156,12,RUNNING
122055,4,20.00,0.00,0.00,18,230,-195,-84,398,-162,102,-168,-33,RUNNING
122080,4,20.00,0.00,0.00,18,230,-195,-77,365,-136,95,-135,-59,RUNNING
122105,4,20.00,0.00,0.00,18,230,-195,-42,328,-148,60,-98,-47,RUNNING
122130,4,20.00,0.00,0.00,18,230,-195,-3,310,-193,21,-80,-2,RUNNING
122155,4,20.00,0.00,0.00,18,230,-195,9,311,-225,9,-81,30,RUNNING
122180,4,20.00,0.00,0.00,18,230,-195,-10,344,-211,28,-114,16,RUNNING
122207,4,20.00,0.00,0.00,18,230,-195,-48,378,-160,66,-148,-35,RUNNING
122232,4,20.00,0.00,0.00,18,230,-195,-65,370,-127,83,-140,-68,RUNNING
122257,4,20.00,0.00,0.00,18,230,-195,-42,339,-128,60,-109,-67,RUNNING
122282,4,20.00,0.00,0.00,18,230,-195,-3,315,-166,21,-85,-29,RUNNING
122307,4,20.00,0.00,0.00,18,230,-195,28,310,-203,-10,-80,8,RUNNING
122332,4,20.00,0.00,0.00,18,230,-195,14,335,-206,4,-105,11,RUNNING
122357,4,20.00,0.00,0.00,18,230,-195,-26,372,-168,44,-142,-27,RUNNING
122384,4,20.00,0.00,0.00,18,230,-195,-53,378,-118,71,-148,-77,RUNNING
122409,4,20.00,0.00,0.00,18,230,-195,-37,351,-103,55,-121,-92,RUNNING
122434,4,20.00,0.00,0.00,18,230,-195,-1,321,-126,19,-91,-69,RUNNING
122459,4,20.00,0.00,0.00,18,230,-195,33,305,-176,-15,-75,-19,RUNNING
122484,4,20.00,0.00,0.00,18,230,-195,30,316,-198,-12,-86,3,RUNNING
122509,4,20.00,0.00,0.00,18,230,-195,-4,353,-182,22,-123,-13,RUNNING
122534,4,20.00,0.00,0.00,18,230,-195,-36,372,-134,54,-142,-61,RUNNING
122559,4,20.00,0.00,0.00,18,230,-195,-35,356,-106,53,-126,-89,RUNNING
122586,4,20.00,0.00,0.00,18,230,-195,0,320,-116,18,-90,-79,RUNNING
122611,4,20.00,0.00,0.00,18,230,-195,40,293,-160,-22,-63,-35,RUNNING
122636,4,20.00,0.00,0.00,18,230,-195,59,297,-195,-41,-67,0,RUNNING
122661,4,20.00,0.00,0.00,18,230,-195,37,324,-189,-19,-94,-6,RUNNING
122686,4,20.00,0.00,0.00,18,230,-195,-11,354,-148,29,-124,-47,RUNNING
122711,4,20.00,0.00,0.00,18,230,-195,-41,350,-111,59,-120,-84,RUNNING
122736,4,20.00,0.00,0.00,18,230,-195,-25,321,-106,43,-91,-89,RUNNING
122763,4,20.00,0.00,0.00,18,230,-195,15,293,-147,3,-63,-48,RUNNING
122788,4,20.00,0.00,0.00,18,230,-195,52,294,-194,-34,-64,-1,RUNNING
122813,4,20.00,0.00,0.00,18,230,-195,49,320,-210,-31,-90,15,RUNNING
122838,4,20.00,0.00,0.00,18,230,-195,16,346,-184,2,-116,-11,RUNNING
122863,4,20.00,0.00,0.00,18,230,-195,-20,344,-130,38,-114,-65,RUNNING
122888,4,20.00,0.00,0.00,18,230,-195,-19,316,-107,37,-86,-88,RUNNING
122913,4,20.00,0.00,0.00,18,230,-195,11,280,-119,7,-50,-76,RUNNING
122938,4,20.00,0.00,0.00,18,230,-195,53,272,-164,-35,-42,-31,RUNNING
122965,4,20.00,0.00,0.00,18,230,-195,68,292,-198,-50,-62,3,RUNNING
123062,4,20.00,0.00,0.00,18,230,-195,-122,408,-24,140,-178,-171,RUNNING
123087,4,20.00,0.00,0.00,18,230,-195,-202,424,56,220,-194,-251,RUNNING
123112,4,20.00,0.00,0.00,18,230,-195,-241,414,97,259,-184,-292,RUNNING
123137,4,20.00,0.00,0.00,18,230,-195,-229,377,91,247,-147,-286,RUNNING
123162,4,20.00,0.00,0.00,18,230,-195,-191,341,49,209,-111,-244,RUNNING
123187,4,20.00,0.00,0.00,18,230,-195,-140,339,-4,158,-109,-191,RUNNING
123214,4,20.00,0.00,0.00,18,230,-195,-124,373,-23,142,-143,-172,RUNNING
123239,4,20.00,0.00,0.00,18,230,-195,-150,404,6,168,-174,-201,RUNNING
123264,4,20.00,0.00,0.00,18,230,-195,-195,395,59,213,-165,-254,RUNNING
123289,4,20.00,0.00,0.00,18,230,-195,-214,361,81,232,-131,-276,RUNNING
123314,4,20.00,0.00,0.00,18,230,-195,-184,334,58,202,-104,-253,RUNNING
123339,4,20.00,0.00,0.00,18,230,-195,-131,330,3,149,-100,-198,RUNNING
123364,4,20.00,0.00,0.00,18,230,-195,-99,353,-28,117,-123,-167,RUNNING
123391,4,20.00,0.00,0.00,18,230,-195,-120,396,-13,138,-166,-182,RUNNING
123416,4,20.00,0.00,0.00,18,230,-195,-167,408,36,185,-178,-231,RUNNING
123441,4,20.00,0.00,0.00,18,230,-195,-203,379,58,221,-149,-253,RUNNING
123466,4,20.00,0.00,0.00,18,230,-195,-187,335,33,205,-105,-228,RUNNING
123491,4,20.00,0.00,0.00,18,230,-195,-143,317,-19,161,-87,-176,RUNNING
123516,4,20.00,0.00,0.00,18,230,-195,-102,322,-45,120,-92,-150,RUNNING
123541,4,20.00,0.00,0.00,18,230,-195,-101,352,-30,119,-122,-165,RUNNING
123568,4,20.00,0.00,0.00,18,230,-195,-135,380,24,153,-150,-219,RUNNING
123593,4,20.00,0.00,0.00,18,230,-195,-175,371,55,193,-141,-250,RUNNING
123618,4,20.00,0.00,0.00,18,230,-195,-169,337,38,187,-107,-233,RUNNING
123643,4,20.00,0.00,0.00,18,230,-195,-130,309,-15,148,-79,-180,RUNNING
123668,4,20.00,0.00,0.00,18,230,-195,-87,307,-48,105,-77,-147,RUNNING
123693,4,20.00,0.00,0.00,18,230,-195,-70,331,-45,88,-101,-150,RUNNING
123718,4,20.00,0.00,0.00,18,230,-195,-91,356,-7,109,-126,-188,RUNNING
123743,4,20.00,0.00,0.00,18,230,-195,-129,359,28,147,-129,-223,RUNNING
123770,4,20.00,0.00,0.00,18,230,-195,-148,329,17,166,-99,-212,RUNNING
123795,4,20.00,0.00,0.00,18,230,-195,-119,292,-27,137,-62,-168,RUNNING
123820,4,20.00,0.00,0.00,18,230,-195,-74,281,-61,92,-51,-134,RUNNING
123845,4,20.00,0.00,0.00,18,230,-195,-44,299,-64,62,-69,-131,RUNNING
123870,4,20.00,0.00,0.00,18,230,-195,-60,323,-32,78,-93,-163,RUNNING
123895,4,20.00,0.00,0.00,18,230,-195,-99,333,12,117,-103,-207,RUNNING
123920,4,20.00,0.00,0.00,18,230,-195,-128,314,23,146,-84,-218,RUNNING
123947,4,20.00,0.00,0.00,18,230,-195,-110,273,-10,128,-43,-185,RUNNING
123972,4,20.00,0.00,0.00,18,230,-195,-70,255,-59,88,-25,-136,RUNNING
123997,4,20.00,0.00,0.00,18,230,-195,-37,269,-86,55,-39,-109,RUNNING
124022,4,20.00,0.00,0.00,18,230,-195,-42,297,-72,60,-67,-123,RUNNING
124047,4,20.00,0.00,0.00,18,230,-195,-71,314,-32,89,-84,-163,RUNNING
124072,4,20.00,0.00,0.00,18,230,-195,-103,301,-5,121,-71,-190,RUNNING
124097,4,20.00,0.00,0.00,18,230,-195,-92,266,-21,110,-36,-174,RUNNING
124124,4,20.00,0.00,0.00,18,230,-195,-55,242,-68,73,-12,-127,RUNNING
124149,4,20.00,0.00,0.00,18,230,-195,-20,246,-102,38,-16,-93,RUNNING
124174,4,20.00,0.00,0.00,18,230,-195,-20,279,-100,38,-49,-95,RUNNING
124199,4,20.00,0.00,0.00,18,230,-195,-46,305,-62,64,-75,-133,RUNNING
124224,4,20.00,0.00,0.00,18,230,-195,-75,300,-27,93,-70,-168,RUNNING
124249,4,20.00,0.00,0.00,18,230,-195,-75,273,-28,93,-43,-167,RUNNING
124274,4,20.00,0.00,0.00,18,230,-195,-47,245,-62,65,-15,-133,RUNNING
124299,4,20.00,0.00,0.00,18,230,-195,-6,246,-105,24,-16,-90,RUNNING
124326,4,20.00,0.00,0.00,18,230,-195,7,275,-120,11,-45,-75,RUNNING
124351,4,20.00,0.00,0.00,18,230,-195,-17,303,-92,35,-73,-103,RUNNING
124376,4,20.00,0.00,0.00,18,230,-195,-52,300,-46,70,-70,-149,RUNNING
124401,4,20.00,0.00,0.00,18,230,-195,-69,270,-30,87,-40,-165,RUNNING
124426,4,20.00,0.00,0.00,18,230,-195,-49,243,-44,67,-13,-151,RUNNING
124451,4,20.00,0.00,0.00,18,230,-195,-9,246,-88,27,-16,-107,RUNNING
124476,4,20.00,0.00,0.00,18,230,-195,22,271,-125,-4,-41,-70,RUNNING
124503,4,20.00,0.00,0.00,18,230,-195,8,297,-117,10,-67,-78,RUNNING
124528,4,20.00,0.00,0.00,18,230,-195,-30,295,-76,48,-65,-119,RUNNING
124553,4,20.00,0.00,0.00,18,230,-195,-56,265,-46,74,-35,-149,RUNNING
124578,4,20.00,0.00,0.00,18,230,-195,-38,235,-53,56,-5,-142,RUNNING
124603,4,20.00,0.00,0.00,18,230,-195,-2,236,-91,20,-6,-104,RUNNING
124628,4,20.00,0.00,0.00,18,230,-195,31,262,-131,-13,-32,-64,RUNNING
124653,4,20.00,0.00,0.00,18,230,-195,23,286,-132,-5,-56,-63,RUNNING
124678,4,20.00,0.00,0.00,18,230,-195,-15,287,-95,33,-57,-100,RUNNING
124705,4,20.00,0.00,0.00,18,230,-195,-42,255,-49,60,-25,-146,RUNNING
124730,4,20.00,0.00,0.00,18,230,-195,-33,213,-41,51,17,-154,RUNNING
124755,4,20.00,0.00,0.00,18,230,-195,1,201,-63,17,29,-132,RUNNING
124780,4,20.00,0.00,0.00,18,230,-195,39,223,-106,-21,7,-89,RUNNING
124805,4,20.00,0.00,0.00,18,230,-195,39,255,-124,-21,-25,-71,RUNNING
124830,4,20.00,0.00,0.00,18,230,-195,11,269,-103,7,-39,-92,RUNNING
124855,4,20.00,0.00,0.00,18,230,-195,-24,252,-57,42,-22,-138,RUNNING
124893,4,20.00,0.00,0.00,18,230,-195,-10,190,-41,28,40,-154,RUNNING
124918,4,20.00,0.00,0.00,18,230,-195,29,160,-75,-11,70,-120,RUNNING
124943,4,20.00,0.00,0.00,18,230,-195,68,166,-135,-50,64,-60,RUNNING
124968,4,20.00,0.00,0.00,18,230,-195,65,202,-168,-47,28,-27,RUNNING
124993,4,20.00,0.00,0.00,18,230,-195,31,230,-154,-13,0,-41,RUNNING
125018,4,20.00,0.00,0.00,18,230,-195,-6,232,-110,24,-2,-85,RUNNING
125043,4,20.00,0.00,0.00,18,230,-195,-10,197,-82,28,33,-113,RUNNING
125068,4,20.00,0.00,0.00,18,230,-195,18,153,-94,0,77,-101,RUNNING
125095,4,20.00,0.00,0.00,18,230,-195,63,141,-142,-45,89,-53,RUNNING
125120,4,20.00,0.00,0.00,18,230,-195,80,161,-178,-62,69,-17,RUNNING
125145,4,20.00,0.00,0.00,18,230,-195,60,207,-174,-42,23,-21,RUNNING
125170,4,20.00,0.00,0.00,18,230,-195,15,231,-137,3,-1,-58,RUNNING
125195,4,20.00,0.00,0.00,18,230,-195,-14,212,-103,32,18,-92,RUNNING
125220,4,20.00,0.00,0.00,18,230,-195,4,175,-103,14,55,-92,RUNNING
125245,4,20.00,0.00,0.00,18,230,-195,42,150,-136,-24,80,-59,RUNNING
125270,4,20.00,0.00,0.00,18,230,-195,77,165,-181,-59,65,-14,RUNNING
125297,4,20.00,0.00,0.00,18,230,-195,63,210,-194,-45,20,-1,RUNNING
125322,4,20.00,0.00,0.00,18,230,-195,22,240,-163,-4,-10,-32,RUNNING
125347,4,20.00,0.00,0.00,18,230,-195,-11,232,-116,29,-2,-79,RUNNING
125372,4,20.00,0.00,0.00,18,230,-195,1,199,-94,17,31,-101,RUNNING
125397,4,20.00,0.00,0.00,18,230,-195,36,171,-114,-18,59,-81,RUNNING
125422,4,20.00,0.00,0.00,18,230,-195,74,177,-162,-56,53,-33,RUNNING
125447,4,20.00,0.00,0.00,18,230,-195,70,209,-190,-52,21,-5,RUNNING
125474,4,20.00,0.00,0.00,18,230,-195,32,244,-167,-14,-14,-28,RUNNING
125521,4,20.00,0.00,0.00,18,230,-195,-20,209,-63,38,21,-132,RUNNING
125546,4,20.00,0.00,0.00,18,230,-195,-12,158,-23,30,72,-172,RUNNING
125571,4,20.00,0.00,0.00,18,230,-195,24,132,-21,-6,98,-174,RUNNING
125596,4,20.00,0.00,0.00,18,230,-195,60,131,-56,-42,99,-139,RUNNING
125621,4,20.00,0.00,0.00,18,230,-195,59,175,-102,-41,55,-93,RUNNING
125646,4,20.00,0.00,0.00,18,230,-195,29,221,-119,-11,9,-76,RUNNING
125671,4,20.00,0.00,0.00,18,230,-195,-8,229,-95,26,1,-100,RUNNING
125698,4,20.00,0.00,0.00,18,230,-195,-11,206,-44,29,24,-151,RUNNING
125723,4,20.00,0.00,0.00,18,230,-195,20,175,-25,-2,55,-170,RUNNING
125748,4,20.00,0.00,0.00,18,230,-195,63,158,-43,-45,72,-152,RUNNING
125773,4,20.00,0.00,0.00,18,230,-195,80,181,-87,-62,49,-108,RUNNING
125798,4,20.00,0.00,0.00,18,230,-195,61,230,-119,-43,0,-76,RUNNING
125823,4,20.00,0.00,0.00,18,230,-195,16,245,-110,2,-15,-85,RUNNING
125848,4,20.00,0.00,0.00,18,230,-195,-14,234,-71,32,-4,-124,RUNNING
125875,4,20.00,0.00,0.00,18,230,-195,7,198,-43,11,32,-152,RUNNING
125900,4,20.00,0.00,0.00,18,230,-195,49,173,-52,-31,57,-143,RUNNING
125925,4,20.00,0.00,0.00,18,230,-195,80,180,-94,-62,50,-101,RUNNING
125950,4,20.00,0.00,0.00,18,230,-195,67,217,-135,-49,13,-60,RUNNING
125975,4,20.00,0.00,0.00,18,230,-195,27,246,-138,-9,-16,-57,RUNNING
126000,4,20.00,0.00,0.00,18,230,-195,-9,247,-105,27,-17,-90,RUNNING
126025,4,20.00,0.00,0.00,18,230,-195,4,215,-63,14,15,-132,RUNNING
126050,4,20.00,0.00,0.00,18,230,-195,41,176,-50,-23,54,-145,RUNNING
126077,4,20.00,0.00,0.00,18,230,-195,77,163,-79,-59,67,-116,RUNNING
126102,4,20.00,0.00,0.00,18,230,-195,73,190,-132,-55,40,-63,RUNNING
126127,4,20.00,0.00,0.00,18,230,-195,38,235,-158,-20,-5,-37,RUNNING
126152,4,20.00,0.00,0.00,18,230,-195,1,253,-143,17,-23,-52,RUNNING
126177,4,20.00,0.00,0.00,18,230,-195,-2,238,-98,20,-8,-97,RUNNING
126202,4,20.00,0.00,0.00,18,230,-195,29,201,-72,-11,29,-123,RUNNING
126227,4,20.00,0.00,0.00,18,230,-195,70,179,-88,-52,51,-107,RUNNING
126254,4,20.00,0.00,0.00,18,230,-195,85,193,-139,-67,37,-56,RUNNING
126279,4,20.00,0.00,0.00,18,230,-195,64,230,-173,-46,0,-22,RUNNING
126304,4,20.00,0.00,0.00,18,230,-195,17,254,-165,1,-24,-30,RUNNING
126329,4,20.00,0.00,0.00,18,230,-195,-10,246,-129,28,-16,-66,RUNNING
126354,4,20.00,0.00,0.00,18,230,-195,5,212,-98,13,18,-97,RUNNING
126379,4,20.00,0.00,0.00,18,230,-195,44,185,-101,-26,45,-94,RUNNING
126404,4,20.00,0.00,0.00,18,230,-195,78,188,-142,-60,42,-53,RUNNING
126429,4,20.00,0.00,0.00,18,230,-195,74,221,-180,-56,9,-15,RUNNING
126456,4,20.00,0.00,0.00,18,230,-195,33,258,-182,-15,-28,-13,RUNNING
126481,4,20.00,0.00,0.00,18,230,-195,-8,263,-145,26,-33,-50,RUNNING
126506,4,20.00,0.00,0.00,18,230,-195,-12,233,-101,30,-3,-94,RUNNING
126531,4,20.00,0.00,0.00,18,230,-195,15,199,-89,3,31,-106,RUNNING
126556,4,20.00,0.00,0.00,18,230,-195,55,191,-115,-37,39,-80,RUNNING
126581,4,20.00,0.00,0.00,18,230,-195,73,210,-162,-55,20,-33,RUNNING
126606,4,20.00,0.00,0.00,18,230,-195,53,246,-186,-35,-16,-9,RUNNING
126631,4,20.00,0.00,0.00,18,230,-195,6,259,-165,12,-29,-30,RUNNING
126658,4,20.00,0.00,0.00,18,230,-195,-23,237,-117,41,-7,-78,RUNNING
126683,4,20.00,0.00,0.00,18,230,-195,-5,201,-94,23,29,-101,RUNNING
126708,4,20.00,0.00,0.00,18,230,-195,35,186,-112,-17,44,-83,RUNNING
126733,4,20.00,0.00,0.00,18,230,-195,66,207,-159,-48,23,-36,RUNNING
126758,4,20.00,0.00,0.00,18,230,-195,56,239,-188,-38,-9,-7,RUNNING
126783,4,20.00,0.00,0.00,18,230,-195,20,260,-173,-2,-30,-22,RUNNING
126808,4,20.00,0.00,0.00,18,230,-195,-14,245,-129,32,-15,-66,RUNNING
126835,4,20.00,0.00,0.00,18,230,-195,-1,202,-105,19,28,-90,RUNNING
126860,4,20.00,0.00,0.00,18,230,-195,37,174,-117,-19,56,-78,RUNNING
126885,4,20.00,0.00,0.00,18,230,-195,72,180,-161,-54,50,-34,RUNNING
126910,4,20.00,0.00,0.00,18,230,-195,68,215,-195,-50,15,0,RUNNING
126935,4,20.00,0.00,0.00,18,230,-195,34,247,-188,-16,-17,-7,RUNNING
126960,4,20.00,0.00,0.00,18,230,-195,-4,246,-145,22,-16,-50,RUNNING
126985,4,20.00,0.00,0.00,18,230,-195,-6,214,-111,24,16,-84,RUNNING
127010,4,20.00,0.00,0.00,18,230,-195,24,186,-110,-6,44,-85,RUNNING
127037,4,20.00,0.00,0.00,18,230,-195,68,186,-153,-50,44,-42,RUNNING
127062,4,20.00,0.00,0.00,18,230,-195,83,211,-200,-65,19,5,RUNNING
127087,4,20.00,0.00,0.00,18,230,-195,64,252,-221,-46,-22,26,RUNNING
127112,4,20.00,0.00,0.00,18,230,-195,20,259,-196,-2,-29,1,RUNNING
127137,4,20.00,0.00,0.00,18,230,-195,-5,234,-149,23,-4,-46,RUNNING
127162,4,20.00,0.00,0.00,18,230,-195,12,201,-125,6,29,-70,RUNNING
127187,4,20.00,0.00,0.00,18,230,-195,51,192,-140,-33,38,-55,RUNNING
127214,4,20.00,0.00,0.00,18,230,-195,83,214,-191,-65,16,-4,RUNNING
127239,4,20.00,0.00,0.00,18,230,-195,75,246,-226,-57,-16,31,RUNNING
127264,4,20.00,0.00,0.00,18,230,-195,35,260,-212,-17,-30,17,RUNNING
127289,4,20.00,0.00,0.00,18,230,-195,-1,239,-166,19,-9,-29,RUNNING
127314,4,20.00,0.00,0.00,18,230,-195,1,200,-139,17,30,-56,RUNNING
127339,4,20.00,0.00,0.00,18,230,-195,34,182,-150,-16,48,-45,RUNNING
127364,4,20.00,0.00,0.00,18,230,-195,76,198,-193,-58,32,-2,RUNNING
127389,4,20.00,0.00,0.00,18,230,-195,87,229,-227,-69,1,32,RUNNING
127416,4,20.00,0.00,0.00,18,230,-195,65,255,-219,-47,-25,24,RUNNING
127441,4,20.00,0.00,0.00,18,230,-195,24,242,-179,-6,-12,-16,RUNNING
127466,4,20.00,0.00,0.00,18,230,-195,3,203,-145,15,27,-50,RUNNING
127491,4,20.00,0.00,0.00,18,230,-195,27,178,-140,-9,52,-55,RUNNING
127516,4,20.00,0.00,0.00,18,230,-195,68,189,-176,-50,41,-19,RUNNING
127541,4,20.00,0.00,0.00,18,230,-195,100,218,-224,-82,12,29,RUNNING
127566,4,20.00,0.00,0.00,18,230,-195,83,248,-236,-65,-18,41,RUNNING
127591,4,20.00,0.00,0.00,18,230,-195,41,245,-210,-23,-15,15,RUNNING
127618,4,20.00,0.00,0.00,18,230,-195,12,205,-156,6,25,-39,RUNNING
127643,4,20.00,0.00,0.00,18,230,-195,31,174,-136,-13,56,-59,RUNNING
127668,4,20.00,0.00,0.00,18,230,-195,68,169,-154,-50,61,-41,RUNNING
127693,4,20.00,0.00,0.00,18,230,-195,99,195,-202,-81,35,7,RUNNING
127718,4,20.00,0.00,0.00,18,230,-195,86,231,-229,-68,-1,34,RUNNING
127743,4,20.00,0.00,0.00,18,230,-195,44,241,-212,-26,-11,17,RUNNING
127768,4,20.00,0.00,0.00,18,230,-195,12,224,-164,6,6,-31,RUNNING
127795,4,20.00,0.00,0.00,18,230,-195,27,182,-140,-9,48,-55,RUNNING
127820,4,20.00,0.00,0.00,18,230,-195,62,166,-155,-44,64,-40,RUNNING
127845,4,20.00,0.00,0.00,18,230,-195,94,190,-202,-76,40,7,RUNNING
127870,4,20.00,0.00,0.00,18,230,-195,85,226,-232,-67,4,37,RUNNING
127895,4,20.00,0.00,0.00,18,230,-195,51,244,-223,-33,-14,28,RUNNING
127920,4,20.00,0.00,0.00,18,230,-195,18,232,-179,0,-2,-16,RUNNING
127945,4,20.00,0.00,0.00,18,230,-195,23,189,-146,-5,41,-49,RUNNING
127970,4,20.00,0.00,0.00,18,230,-195,55,161,-145,-37,69,-50,RUNNING
127997,4,20.00,0.00,0.00,18,230,-195,88,173,-188,-70,57,-7,RUNNING
128022,4,20.00,0.00,0.00,18,230,-195,87,207,-236,-69,23,41,RUNNING
128047,4,20.00,0.00,0.00,18,230,-195,58,236,-251,-40,-6,56,RUNNING
128072,4,20.00,0.00,0.00,18,230,-195,23,233,-232,-5,-3,37,RUNNING
128097,4,20.00,0.00,0.00,18,230,-195,18,200,-181,0,30,-14,RUNNING
128122,4,20.00,0.00,0.00,18,230,-195,47,167,-153,-29,63,-42,RUNNING
128147,4,20.00,0.00,0.00,18,230,-195,85,164,-167,-67,66,-28,RUNNING
128172,4,20.00,0.00,0.00,18,230,-195,102,194,-214,-84,36,19,RUNNING
128195,4,20.00,0.00,0.00,18,230,-195,86,230,-240,-68,0,45,RUNNING
128220,4,20.00,0.00,0.00,18,230,-195,42,239,-233,-24,-9,38,RUNNING
128245,4,20.00,0.00,0.00,18,230,-195,11,220,-192,7,10,-3,RUNNING
128270,4,20.00,0.00,0.00,18,230,-195,24,183,-156,-6,47,-39,RUNNING
128295,4,20.00,0.00,0.00,18,230,-195,59,169,-151,-41,61,-44,RUNNING
128320,4,20.00,0.00,0.00,18,230,-195,89,196,-188,-71,34,-7,RUNNING
128345,4,20.00,0.00,0.00,18,230,-195,85,236,-234,-67,-6,39,RUNNING
128372,4,20.00,0.00,0.00,18,230,-195,45,256,-247,-27,-26,52,RUNNING
128397,4,20.00,0.00,0.00,18,230,-195,13,243,-221,5,-13,26,RUNNING
128422,4,20.00,0.00,0.00,18,230,-195,1,204,-168,17,26,-27,RUNNING
128447,4,20.00,0.00,0.00,18,230,-195,26,178,-144,-8,52,-51,RUNNING
128472,4,20.00,0.00,0.00,18,230,-195,71,186,-158,-53,44,-37,RUNNING
128497,4,20.00,0.00,0.00,18,230,-195,98,218,-204,-80,12,9,RUNNING
128551,4,20.00,0.00,0.00,18,230,-195,31,266,-225,-13,-36,30,RUNNING
128576,4,20.00,0.00,0.00,18,230,-195,-27,251,-181,45,-21,-14,RUNNING
128603,4,20.00,0.00,0.00,18,230,-195,-55,221,-120,73,9,-75,RUNNING
128628,4,20.00,0.00,0.00,18,230,-195,-41,199,-84,59,31,-111,RUNNING
128653,4,20.00,0.00,0.00,18,230,-195,-2,208,-92,20,22,-103,RUNNING
128678,4,20.00,0.00,0.00,18,230,-195,28,240,-138,-10,-10,-57,RUNNING
128703,4,20.00,0.00,0.00,18,230,-195,27,266,-177,-9,-36,-18,RUNNING
128728,4,20.00,0.00,0.00,18,230,-195,-9,266,-179,27,-36,-16,RUNNING
128753,4,20.00,0.00,0.00,18,230,-195,-41,238,-141,59,-8,-54,RUNNING
128780,4,20.00,0.00,0.00,18,230,-195,-42,195,-95,60,35,-100,RUNNING
128805,4,20.00,0.00,0.00,18,230,-195,-11,181,-83,29,49,-112,RUNNING
128830,4,20.00,0.00,0.00,18,230,-195,27,207,-108,-9,23,-87,RUNNING
128855,4,20.00,0.00,0.00,18,230,-195,42,242,-156,-24,-12,-39,RUNNING
128880,4,20.00,0.00,0.00,18,230,-195,23,263,-181,-5,-33,-14,RUNNING
128905,4,20.00,0.00,0.00,18,230,-195,-17,249,-160,35,-19,-35,RUNNING
128930,4,20.00,0.00,0.00,18,230,-195,-38,214,-115,56,16,-80,RUNNING
128955,4,20.00,0.00,0.00,18,230,-195,-20,187,-92,38,43,-103,RUNNING
128982,4,20.00,0.00,0.00,18,230,-195,24,197,-114,-6,33,-81,RUNNING
129007,4,20.00,0.00,0.00,18,230,-195,56,230,-164,-38,0,-31,RUNNING
129032,4,20.00,0.00,0.00,18,230,-195,50,259,-193,-32,-29,-2,RUNNING
129057,4,20.00,0.00,0.00,18,230,-195,12,258,-182,6,-28,-13,RUNNING
129082,4,20.00,0.00,0.00,18,230,-195,-22,228,-141,40,2,-54,RUNNING
129107,4,20.00,0.00,0.00,18,230,-195,-18,197,-106,36,33,-89,RUNNING
129132,4,20.00,0.00,0.00,18,230,-195,12,197,-108,6,33,-87,RUNNING
